id,COD,Nombre,Fecha,FK_Periodo,Anyo,Valor,Variacion_Interanual_IPV
196,IPV803,País Vasco. General. Variación en lo que va de año. ,1569880800000,22,2019,2.9,-50.0
196,IPV803,País Vasco. General. Variación en lo que va de año. ,1561932000000,21,2019,5.0,72.41379310344827
196,IPV803,País Vasco. General. Variación en lo que va de año. ,1554069600000,20,2019,3.0,-40.0
196,IPV803,País Vasco. General. Variación en lo que va de año. ,1546297200000,19,2019,2.3,-23.33333333333334
197,IPV720,País Vasco. Vivienda nueva. Índice. ,1569880800000,22,2019,126.77,5411.739130434783
197,IPV720,País Vasco. Vivienda nueva. Índice. ,1561932000000,21,2019,130.99,3.328863295732439
197,IPV720,País Vasco. Vivienda nueva. Índice. ,1554069600000,20,2019,125.46,-4.221696312695637
197,IPV720,País Vasco. Vivienda nueva. Índice. ,1546297200000,19,2019,127.77,1.841224294595889
198,IPV802,País Vasco. Vivienda nueva. Variación trimestral. ,1569880800000,22,2019,-3.2,-102.50450027392972
198,IPV802,País Vasco. Vivienda nueva. Variación trimestral. ,1561932000000,21,2019,4.4,-237.5
198,IPV802,País Vasco. Vivienda nueva. Variación trimestral. ,1554069600000,20,2019,-1.8,-140.9090909090909
198,IPV802,País Vasco. Vivienda nueva. Variación trimestral. ,1546297200000,19,2019,6.0,-433.3333333333333
199,IPV801,País Vasco. Vivienda nueva. Variación anual. ,1569880800000,22,2019,5.2,-13.33333333333333
199,IPV801,País Vasco. Vivienda nueva. Variación anual. ,1561932000000,21,2019,8.5,63.46153846153846
199,IPV801,País Vasco. Vivienda nueva. Variación anual. ,1554069600000,20,2019,5.4,-36.470588235294116
199,IPV801,País Vasco. Vivienda nueva. Variación anual. ,1546297200000,19,2019,9.4,74.07407407407408
200,IPV800,País Vasco. Vivienda nueva. Variación en lo que va de año. ,1569880800000,22,2019,5.2,-44.680851063829785
200,IPV800,País Vasco. Vivienda nueva. Variación en lo que va de año. ,1561932000000,21,2019,8.7,67.30769230769229
200,IPV800,País Vasco. Vivienda nueva. Variación en lo que va de año. ,1554069600000,20,2019,4.1,-52.87356321839081
200,IPV800,País Vasco. Vivienda nueva. Variación en lo que va de año. ,1546297200000,19,2019,6.0,46.34146341463416
201,IPV719,País Vasco. Vivienda segunda mano. Índice. ,1569880800000,22,2019,116.38,1839.6666666666665
201,IPV719,País Vasco. Vivienda segunda mano. Índice. ,1561932000000,21,2019,118.37,1.7099157930916042
201,IPV719,País Vasco. Vivienda segunda mano. Índice. ,1554069600000,20,2019,116.7,-1.4108304469037776
201,IPV719,País Vasco. Vivienda segunda mano. Índice. ,1546297200000,19,2019,115.33,-1.173950299914314
202,IPV799,País Vasco. Vivienda segunda mano. Variación trimestral. ,1569880800000,22,2019,-1.7,-101.47403104135957
202,IPV799,País Vasco. Vivienda segunda mano. Variación trimestral. ,1561932000000,21,2019,1.4,-182.35294117647055
202,IPV799,País Vasco. Vivienda segunda mano. Variación trimestral. ,1554069600000,20,2019,1.2,-14.285714285714283
202,IPV799,País Vasco. Vivienda segunda mano. Variación trimestral. ,1546297200000,19,2019,1.6,33.33333333333335
203,IPV798,País Vasco. Vivienda segunda mano. Variación anual. ,1569880800000,22,2019,2.5,56.249999999999986
203,IPV798,País Vasco. Vivienda segunda mano. Variación anual. ,1561932000000,21,2019,4.1,63.99999999999999
203,IPV798,País Vasco. Vivienda segunda mano. Variación anual. ,1554069600000,20,2019,3.5,-14.634146341463408
203,IPV798,País Vasco. Vivienda segunda mano. Variación anual. ,1546297200000,19,2019,5.1,45.7142857142857
204,IPV797,País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1569880800000,22,2019,2.5,-50.98039215686274
204,IPV797,País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1561932000000,21,2019,4.3,72.0
204,IPV797,País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1554069600000,20,2019,2.8,-34.883720930232556
204,IPV797,País Vasco. Vivienda segunda mano. Variación en lo que va de año. ,1546297200000,19,2019,1.6,-42.85714285714285
205,IPV718,"Rioja, La. General. Índice. ",1569880800000,22,2019,116.16,7159.999999999999
205,IPV718,"Rioja, La. General. Índice. ",1561932000000,21,2019,115.52,-0.5509641873278243
205,IPV718,"Rioja, La. General. Índice. ",1554069600000,20,2019,115.23,-0.25103878116342804
205,IPV718,"Rioja, La. General. Índice. ",1546297200000,19,2019,113.14,-1.8137637767942405
206,IPV796,"Rioja, La. General. Variación trimestral. ",1569880800000,22,2019,0.6,-99.46968357786812
206,IPV796,"Rioja, La. General. Variación trimestral. ",1561932000000,21,2019,0.3,-50.0
206,IPV796,"Rioja, La. General. Variación trimestral. ",1554069600000,20,2019,1.8,500.0
206,IPV796,"Rioja, La. General. Variación trimestral. ",1546297200000,19,2019,1.9,5.555555555555548
207,IPV795,"Rioja, La. General. Variación anual. ",1569880800000,22,2019,4.7,147.3684210526316
207,IPV795,"Rioja, La. General. Variación anual. ",1561932000000,21,2019,4.4,-6.382978723404251
207,IPV795,"Rioja, La. General. Variación anual. ",1554069600000,20,2019,6.2,40.9090909090909
207,IPV795,"Rioja, La. General. Variación anual. ",1546297200000,19,2019,6.2,0.0
208,IPV794,"Rioja, La. General. Variación en lo que va de año. ",1569880800000,22,2019,4.7,-24.193548387096772
208,IPV794,"Rioja, La. General. Variación en lo que va de año. ",1561932000000,21,2019,4.1,-12.765957446808521
208,IPV794,"Rioja, La. General. Variación en lo que va de año. ",1554069600000,20,2019,3.8,-7.317073170731704
208,IPV794,"Rioja, La. General. Variación en lo que va de año. ",1546297200000,19,2019,1.9,-50.0
209,IPV717,"Rioja, La. Vivienda nueva. Índice. ",1569880800000,22,2019,127.76,6624.21052631579
209,IPV717,"Rioja, La. Vivienda nueva. Índice. ",1561932000000,21,2019,125.49,-1.7767689417658188
209,IPV717,"Rioja, La. Vivienda nueva. Índice. ",1554069600000,20,2019,126.49,0.796876245119133
209,IPV717,"Rioja, La. Vivienda nueva. Índice. ",1546297200000,19,2019,122.91,-2.8302632619179366
210,IPV793,"Rioja, La. Vivienda nueva. Variación trimestral. ",1569880800000,22,2019,1.8,-98.53551379057848
210,IPV793,"Rioja, La. Vivienda nueva. Variación trimestral. ",1561932000000,21,2019,-0.8,-144.44444444444443
210,IPV793,"Rioja, La. Vivienda nueva. Variación trimestral. ",1554069600000,20,2019,2.9,-462.5
210,IPV793,"Rioja, La. Vivienda nueva. Variación trimestral. ",1546297200000,19,2019,5.2,79.31034482758622
211,IPV792,"Rioja, La. Vivienda nueva. Variación anual. ",1569880800000,22,2019,9.4,80.76923076923077
211,IPV792,"Rioja, La. Vivienda nueva. Variación anual. ",1561932000000,21,2019,6.1,-35.10638297872341
211,IPV792,"Rioja, La. Vivienda nueva. Variación anual. ",1554069600000,20,2019,9.4,54.09836065573772
211,IPV792,"Rioja, La. Vivienda nueva. Variación anual. ",1546297200000,19,2019,7.8,-17.021276595744688
212,IPV791,"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1569880800000,22,2019,9.4,20.51282051282052
212,IPV791,"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1561932000000,21,2019,7.4,-21.27659574468085
212,IPV791,"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1554069600000,20,2019,8.3,12.162162162162167
212,IPV791,"Rioja, La. Vivienda nueva. Variación en lo que va de año. ",1546297200000,19,2019,5.2,-37.34939759036145
213,IPV716,"Rioja, La. Vivienda segunda mano. Índice. ",1569880800000,22,2019,114.69,2105.576923076923
213,IPV716,"Rioja, La. Vivienda segunda mano. Índice. ",1561932000000,21,2019,114.19,-0.43595779928502926
213,IPV716,"Rioja, La. Vivienda segunda mano. Índice. ",1554069600000,20,2019,113.79,-0.3502933706979521
213,IPV716,"Rioja, La. Vivienda segunda mano. Índice. ",1546297200000,19,2019,111.84,-1.7136831004481965
214,IPV790,"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1569880800000,22,2019,0.4,-99.64234620886981
214,IPV790,"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1561932000000,21,2019,0.4,0.0
214,IPV790,"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1554069600000,20,2019,1.7,324.99999999999994
214,IPV790,"Rioja, La. Vivienda segunda mano. Variación trimestral. ",1546297200000,19,2019,1.6,-5.882352941176463
215,IPV789,"Rioja, La. Vivienda segunda mano. Variación anual. ",1569880800000,22,2019,4.2,162.5
215,IPV789,"Rioja, La. Vivienda segunda mano. Variación anual. ",1561932000000,21,2019,4.3,2.3809523809523725
215,IPV789,"Rioja, La. Vivienda segunda mano. Variación anual. ",1554069600000,20,2019,5.9,37.20930232558141
215,IPV789,"Rioja, La. Vivienda segunda mano. Variación anual. ",1546297200000,19,2019,6.1,3.3898305084745637
216,IPV788,"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1569880800000,22,2019,4.2,-31.147540983606554
216,IPV788,"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1561932000000,21,2019,3.8,-9.52380952380953
216,IPV788,"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1554069600000,20,2019,3.4,-10.526315789473681
216,IPV788,"Rioja, La. Vivienda segunda mano. Variación en lo que va de año. ",1546297200000,19,2019,1.6,-52.94117647058824
217,IPV715,Ceuta. General. Índice. ,1569880800000,22,2019,131.85,8140.625
217,IPV715,Ceuta. General. Índice. ,1561932000000,21,2019,133.64,1.3576033371255154
217,IPV715,Ceuta. General. Índice. ,1554069600000,20,2019,130.59,-2.2822508231068417
217,IPV715,Ceuta. General. Índice. ,1546297200000,19,2019,128.58,-1.5391683896163495
218,IPV787,Ceuta. General. Variación trimestral. ,1569880800000,22,2019,-1.3,-101.01104370819725
218,IPV787,Ceuta. General. Variación trimestral. ,1561932000000,21,2019,2.3,-276.92307692307685
218,IPV787,Ceuta. General. Variación trimestral. ,1554069600000,20,2019,1.6,-30.43478260869564
218,IPV787,Ceuta. General. Variación trimestral. ,1546297200000,19,2019,2.6,62.5
219,IPV786,Ceuta. General. Variación anual. ,1569880800000,22,2019,5.2,100.0
219,IPV786,Ceuta. General. Variación anual. ,1561932000000,21,2019,8.7,67.30769230769229
219,IPV786,Ceuta. General. Variación anual. ,1554069600000,20,2019,7.9,-9.195402298850563
219,IPV786,Ceuta. General. Variación anual. ,1546297200000,19,2019,9.1,15.189873417721508
220,IPV785,Ceuta. General. Variación en lo que va de año. ,1569880800000,22,2019,5.2,-42.857142857142854
220,IPV785,Ceuta. General. Variación en lo que va de año. ,1561932000000,21,2019,6.6,26.92307692307691
220,IPV785,Ceuta. General. Variación en lo que va de año. ,1554069600000,20,2019,4.2,-36.36363636363636
220,IPV785,Ceuta. General. Variación en lo que va de año. ,1546297200000,19,2019,2.6,-38.095238095238095
229,IPV712,Melilla. General. Índice. ,1569880800000,22,2019,126.22,4754.615384615385
229,IPV712,Melilla. General. Índice. ,1561932000000,21,2019,127.46,0.982411662177147
229,IPV712,Melilla. General. Índice. ,1554069600000,20,2019,124.15,-2.5968931429467976
229,IPV712,Melilla. General. Índice. ,1546297200000,19,2019,125.31,0.9343536045106697
230,IPV778,Melilla. General. Variación trimestral. ,1569880800000,22,2019,-1.0,-100.7980209081478
230,IPV778,Melilla. General. Variación trimestral. ,1561932000000,21,2019,2.7,-370.0
230,IPV778,Melilla. General. Variación trimestral. ,1554069600000,20,2019,-0.9,-133.33333333333331
230,IPV778,Melilla. General. Variación trimestral. ,1546297200000,19,2019,2.5,-377.77777777777777
231,IPV777,Melilla. General. Variación anual. ,1569880800000,22,2019,3.3,31.999999999999996
231,IPV777,Melilla. General. Variación anual. ,1561932000000,21,2019,5.4,63.636363636363654
231,IPV777,Melilla. General. Variación anual. ,1554069600000,20,2019,4.0,-25.92592592592593
231,IPV777,Melilla. General. Variación anual. ,1546297200000,19,2019,8.5,112.5
232,IPV776,Melilla. General. Variación en lo que va de año. ,1569880800000,22,2019,3.3,-61.1764705882353
232,IPV776,Melilla. General. Variación en lo que va de año. ,1561932000000,21,2019,4.3,30.303030303030305
232,IPV776,Melilla. General. Variación en lo que va de año. ,1554069600000,20,2019,1.6,-62.7906976744186
232,IPV776,Melilla. General. Variación en lo que va de año. ,1546297200000,19,2019,2.5,56.249999999999986
1,IPV769,Total Nacional. General. Índice. ,1601503200000,22,2020,127.18,4987.2
1,IPV769,Total Nacional. General. Índice. ,1593554400000,21,2020,128.26,0.8491901242333575
1,IPV769,Total Nacional. General. Índice. ,1585692000000,20,2020,126.8,-1.1383128021206876
1,IPV769,Total Nacional. General. Índice. ,1577833200000,19,2020,126.7,-0.07886435331229835
2,IPV949,Total Nacional. General. Variación trimestral. ,1601503200000,22,2020,-0.8,-100.63141278610892
2,IPV949,Total Nacional. General. Variación trimestral. ,1593554400000,21,2020,1.1,-237.5
2,IPV949,Total Nacional. General. Variación trimestral. ,1585692000000,20,2020,0.1,-90.9090909090909
2,IPV949,Total Nacional. General. Variación trimestral. ,1577833200000,19,2020,1.1,1000.0
3,IPV948,Total Nacional. General. Variación anual. ,1601503200000,22,2020,1.5,36.36363636363635
3,IPV948,Total Nacional. General. Variación anual. ,1593554400000,21,2020,1.7,13.33333333333333
3,IPV948,Total Nacional. General. Variación anual. ,1585692000000,20,2020,2.1,23.52941176470589
3,IPV948,Total Nacional. General. Variación anual. ,1577833200000,19,2020,3.2,52.38095238095239
4,IPV947,Total Nacional. General. Variación en lo que va de año. ,1601503200000,22,2020,1.5,-53.125
4,IPV947,Total Nacional. General. Variación en lo que va de año. ,1593554400000,21,2020,2.3,53.33333333333332
4,IPV947,Total Nacional. General. Variación en lo que va de año. ,1585692000000,20,2020,1.2,-47.826086956521735
4,IPV947,Total Nacional. General. Variación en lo que va de año. ,1577833200000,19,2020,1.1,-8.333333333333323
5,IPV768,Total Nacional. Vivienda nueva. Índice. ,1601503200000,22,2020,140.14,12639.999999999998
5,IPV768,Total Nacional. Vivienda nueva. Índice. ,1593554400000,21,2020,139.4,-0.5280433851862286
5,IPV768,Total Nacional. Vivienda nueva. Índice. ,1585692000000,20,2020,133.09,-4.5265423242467735
5,IPV768,Total Nacional. Vivienda nueva. Índice. ,1577833200000,19,2020,136.16,2.30670974528514
6,IPV946,Total Nacional. Vivienda nueva. Variación trimestral. ,1601503200000,22,2020,0.5,-99.63278495887191
6,IPV946,Total Nacional. Vivienda nueva. Variación trimestral. ,1593554400000,21,2020,4.7,840.0
6,IPV946,Total Nacional. Vivienda nueva. Variación trimestral. ,1585692000000,20,2020,-2.2,-146.80851063829786
6,IPV946,Total Nacional. Vivienda nueva. Variación trimestral. ,1577833200000,19,2020,5.1,-331.8181818181818
7,IPV945,Total Nacional. Vivienda nueva. Variación anual. ,1601503200000,22,2020,8.2,60.78431372549019
7,IPV945,Total Nacional. Vivienda nueva. Variación anual. ,1593554400000,21,2020,7.5,-8.53658536585365
7,IPV945,Total Nacional. Vivienda nueva. Variación anual. ,1585692000000,20,2020,4.2,-44.0
7,IPV945,Total Nacional. Vivienda nueva. Variación anual. ,1577833200000,19,2020,6.1,45.23809523809522
8,IPV944,Total Nacional. Vivienda nueva. Variación en lo que va de año. ,1601503200000,22,2020,8.2,34.42622950819671
8,IPV944,Total Nacional. Vivienda nueva. Variación en lo que va de año. ,1593554400000,21,2020,7.6,-7.317073170731704
8,IPV944,Total Nacional. Vivienda nueva. Variación en lo que va de año. ,1585692000000,20,2020,2.8,-63.1578947368421
8,IPV944,Total Nacional. Vivienda nueva. Variación en lo que va de año. ,1577833200000,19,2020,5.1,82.14285714285714
9,IPV767,Total Nacional. Vivienda segunda mano. Índice. ,1601503200000,22,2020,125.22,2355.294117647059
9,IPV767,Total Nacional. Vivienda segunda mano. Índice. ,1593554400000,21,2020,126.58,1.0860884842676883
9,IPV767,Total Nacional. Vivienda segunda mano. Índice. ,1585692000000,20,2020,125.88,-0.5530099541791775
9,IPV767,Total Nacional. Vivienda segunda mano. Índice. ,1577833200000,19,2020,125.28,-0.47664442326024337
10,IPV943,Total Nacional. Vivienda segunda mano. Variación trimestral. ,1601503200000,22,2020,-1.1,-100.87803320561942
10,IPV943,Total Nacional. Vivienda segunda mano. Variación trimestral. ,1593554400000,21,2020,0.6,-154.54545454545453
10,IPV943,Total Nacional. Vivienda segunda mano. Variación trimestral. ,1585692000000,20,2020,0.5,-16.666666666666664
10,IPV943,Total Nacional. Vivienda segunda mano. Variación trimestral. ,1577833200000,19,2020,0.4,-19.999999999999996
11,IPV942,Total Nacional. Vivienda segunda mano. Variación anual. ,1601503200000,22,2020,0.4,0.0
11,IPV942,Total Nacional. Vivienda segunda mano. Variación anual. ,1593554400000,21,2020,0.8,100.0
11,IPV942,Total Nacional. Vivienda segunda mano. Variación anual. ,1585692000000,20,2020,1.8,125.0
11,IPV942,Total Nacional. Vivienda segunda mano. Variación anual. ,1577833200000,19,2020,2.7,50.000000000000014
12,IPV941,Total Nacional. Vivienda segunda mano. Variación en lo que va de año. ,1601503200000,22,2020,0.4,-85.18518518518519
12,IPV941,Total Nacional. Vivienda segunda mano. Variación en lo que va de año. ,1593554400000,21,2020,1.5,275.0
12,IPV941,Total Nacional. Vivienda segunda mano. Variación en lo que va de año. ,1585692000000,20,2020,0.9,-40.0
12,IPV941,Total Nacional. Vivienda segunda mano. Variación en lo que va de año. ,1577833200000,19,2020,0.4,-55.55555555555556
13,IPV766,Andalucía. General. Índice. ,1601503200000,22,2020,120.52,30029.999999999996
13,IPV766,Andalucía. General. Índice. ,1593554400000,21,2020,120.82,0.24892134085628706
13,IPV766,Andalucía. General. Índice. ,1585692000000,20,2020,119.61,-1.0014898195662918
13,IPV766,Andalucía. General. Índice. ,1577833200000,19,2020,119.44,-0.14212858456650923
14,IPV940,Andalucía. General. Variación trimestral. ,1601503200000,22,2020,-0.2,-100.16744809109177
14,IPV940,Andalucía. General. Variación trimestral. ,1593554400000,21,2020,1.0,-599.9999999999999
14,IPV940,Andalucía. General. Variación trimestral. ,1585692000000,20,2020,0.1,-90.0
14,IPV940,Andalucía. General. Variación trimestral. ,1577833200000,19,2020,0.7,599.9999999999999
15,IPV939,Andalucía. General. Variación anual. ,1601503200000,22,2020,1.7,142.85714285714286
15,IPV939,Andalucía. General. Variación anual. ,1593554400000,21,2020,1.2,-29.411764705882355
15,IPV939,Andalucía. General. Variación anual. ,1585692000000,20,2020,2.4,100.0
15,IPV939,Andalucía. General. Variación anual. ,1577833200000,19,2020,4.1,70.83333333333333
16,IPV938,Andalucía. General. Variación en lo que va de año. ,1601503200000,22,2020,1.7,-58.536585365853654
16,IPV938,Andalucía. General. Variación en lo que va de año. ,1593554400000,21,2020,1.9,11.764705882352938
16,IPV938,Andalucía. General. Variación en lo que va de año. ,1585692000000,20,2020,0.9,-52.63157894736842
16,IPV938,Andalucía. General. Variación en lo que va de año. ,1577833200000,19,2020,0.7,-22.22222222222223
17,IPV765,Andalucía. Vivienda nueva. Índice. ,1601503200000,22,2020,140.67,19995.714285714286
17,IPV765,Andalucía. Vivienda nueva. Índice. ,1593554400000,21,2020,138.94,-1.2298286770455604
17,IPV765,Andalucía. Vivienda nueva. Índice. ,1585692000000,20,2020,133.61,-3.8361882827119507
17,IPV765,Andalucía. Vivienda nueva. Índice. ,1577833200000,19,2020,130.88,-2.043260235012363
18,IPV937,Andalucía. Vivienda nueva. Variación trimestral. ,1601503200000,22,2020,1.2,-99.0831295843521
18,IPV937,Andalucía. Vivienda nueva. Variación trimestral. ,1593554400000,21,2020,4.0,233.33333333333334
18,IPV937,Andalucía. Vivienda nueva. Variación trimestral. ,1585692000000,20,2020,2.1,-47.5
18,IPV937,Andalucía. Vivienda nueva. Variación trimestral. ,1577833200000,19,2020,1.8,-14.285714285714288
19,IPV936,Andalucía. Vivienda nueva. Variación anual. ,1601503200000,22,2020,9.4,422.22222222222223
19,IPV936,Andalucía. Vivienda nueva. Variación anual. ,1593554400000,21,2020,5.8,-38.297872340425535
19,IPV936,Andalucía. Vivienda nueva. Variación anual. ,1585692000000,20,2020,6.9,18.96551724137932
19,IPV936,Andalucía. Vivienda nueva. Variación anual. ,1577833200000,19,2020,7.4,7.246376811594203
20,IPV935,Andalucía. Vivienda nueva. Variación en lo que va de año. ,1601503200000,22,2020,9.4,27.027027027027025
20,IPV935,Andalucía. Vivienda nueva. Variación en lo que va de año. ,1593554400000,21,2020,8.0,-14.893617021276597
20,IPV935,Andalucía. Vivienda nueva. Variación en lo que va de año. ,1585692000000,20,2020,3.9,-51.24999999999999
20,IPV935,Andalucía. Vivienda nueva. Variación en lo que va de año. ,1577833200000,19,2020,1.8,-53.84615384615385
21,IPV764,Andalucía. Vivienda segunda mano. Índice. ,1601503200000,22,2020,118.06,6458.888888888889
21,IPV764,Andalucía. Vivienda segunda mano. Índice. ,1593554400000,21,2020,118.62,0.4743350838556685
21,IPV764,Andalucía. Vivienda segunda mano. Índice. ,1585692000000,20,2020,117.95,-0.5648288652841018
21,IPV764,Andalucía. Vivienda segunda mano. Índice. ,1577833200000,19,2020,118.1,0.12717253073335436
22,IPV934,Andalucía. Vivienda segunda mano. Variación trimestral. ,1601503200000,22,2020,-0.5,-100.4233700254022
22,IPV934,Andalucía. Vivienda segunda mano. Variación trimestral. ,1593554400000,21,2020,0.6,-220.00000000000003
22,IPV934,Andalucía. Vivienda segunda mano. Variación trimestral. ,1585692000000,20,2020,-0.1,-116.66666666666667
22,IPV934,Andalucía. Vivienda segunda mano. Variación trimestral. ,1577833200000,19,2020,0.6,-699.9999999999999
23,IPV933,Andalucía. Vivienda segunda mano. Variación anual. ,1601503200000,22,2020,0.6,0.0
23,IPV933,Andalucía. Vivienda segunda mano. Variación anual. ,1593554400000,21,2020,0.6,0.0
23,IPV933,Andalucía. Vivienda segunda mano. Variación anual. ,1585692000000,20,2020,1.8,200.00000000000006
23,IPV933,Andalucía. Vivienda segunda mano. Variación anual. ,1577833200000,19,2020,3.7,105.55555555555556
24,IPV932,Andalucía. Vivienda segunda mano. Variación en lo que va de año. ,1601503200000,22,2020,0.6,-83.78378378378379
24,IPV932,Andalucía. Vivienda segunda mano. Variación en lo que va de año. ,1593554400000,21,2020,1.0,66.66666666666667
24,IPV932,Andalucía. Vivienda segunda mano. Variación en lo que va de año. ,1585692000000,20,2020,0.5,-50.0
24,IPV932,Andalucía. Vivienda segunda mano. Variación en lo que va de año. ,1577833200000,19,2020,0.6,19.999999999999996
25,IPV763,Aragón. General. Índice. ,1601503200000,22,2020,119.4,19800.000000000004
25,IPV763,Aragón. General. Índice. ,1593554400000,21,2020,120.26,0.720268006700167
25,IPV763,Aragón. General. Índice. ,1585692000000,20,2020,119.74,-0.4323964743056795
25,IPV763,Aragón. General. Índice. ,1577833200000,19,2020,118.56,-0.9854685151160787
26,IPV931,Aragón. General. Variación trimestral. ,1601503200000,22,2020,-0.7,-100.59041835357625
26,IPV931,Aragón. General. Variación trimestral. ,1593554400000,21,2020,0.4,-157.14285714285717
26,IPV931,Aragón. General. Variación trimestral. ,1585692000000,20,2020,1.0,149.99999999999997
26,IPV931,Aragón. General. Variación trimestral. ,1577833200000,19,2020,0.4,-60.0
27,IPV930,Aragón. General. Variación anual. ,1601503200000,22,2020,1.1,175.0
27,IPV930,Aragón. General. Variación anual. ,1593554400000,21,2020,2.5,127.27272727272725
27,IPV930,Aragón. General. Variación anual. ,1585692000000,20,2020,3.0,20.0
27,IPV930,Aragón. General. Variación anual. ,1577833200000,19,2020,3.6,20.000000000000004
28,IPV929,Aragón. General. Variación en lo que va de año. ,1601503200000,22,2020,1.1,-69.44444444444444
28,IPV929,Aragón. General. Variación en lo que va de año. ,1593554400000,21,2020,1.8,63.636363636363626
28,IPV929,Aragón. General. Variación en lo que va de año. ,1585692000000,20,2020,1.4,-22.22222222222223
28,IPV929,Aragón. General. Variación en lo que va de año. ,1577833200000,19,2020,0.4,-71.42857142857143
29,IPV762,Aragón. Vivienda nueva. Índice. ,1601503200000,22,2020,122.34,30484.999999999996
29,IPV762,Aragón. Vivienda nueva. Índice. ,1593554400000,21,2020,125.99,2.9834886382213432
29,IPV762,Aragón. Vivienda nueva. Índice. ,1585692000000,20,2020,120.55,-4.317803000238112
29,IPV762,Aragón. Vivienda nueva. Índice. ,1577833200000,19,2020,122.57,1.6756532559104074
30,IPV928,Aragón. Vivienda nueva. Variación trimestral. ,1601503200000,22,2020,-2.9,-102.36599494166599
30,IPV928,Aragón. Vivienda nueva. Variación trimestral. ,1593554400000,21,2020,4.5,-255.17241379310346
30,IPV928,Aragón. Vivienda nueva. Variación trimestral. ,1585692000000,20,2020,-1.6,-135.55555555555554
30,IPV928,Aragón. Vivienda nueva. Variación trimestral. ,1577833200000,19,2020,3.3,-306.25
31,IPV927,Aragón. Vivienda nueva. Variación anual. ,1601503200000,22,2020,3.1,-6.0606060606060534
31,IPV927,Aragón. Vivienda nueva. Variación anual. ,1593554400000,21,2020,6.9,122.58064516129032
31,IPV927,Aragón. Vivienda nueva. Variación anual. ,1585692000000,20,2020,1.5,-78.26086956521739
31,IPV927,Aragón. Vivienda nueva. Variación anual. ,1577833200000,19,2020,4.5,200.0
32,IPV926,Aragón. Vivienda nueva. Variación en lo que va de año. ,1601503200000,22,2020,3.1,-31.11111111111111
32,IPV926,Aragón. Vivienda nueva. Variación en lo que va de año. ,1593554400000,21,2020,6.2,100.0
32,IPV926,Aragón. Vivienda nueva. Variación en lo que va de año. ,1585692000000,20,2020,1.6,-74.19354838709677
32,IPV926,Aragón. Vivienda nueva. Variación en lo que va de año. ,1577833200000,19,2020,3.3,106.24999999999997
33,IPV761,Aragón. Vivienda segunda mano. Índice. ,1601503200000,22,2020,118.6,3493.939393939394
33,IPV761,Aragón. Vivienda segunda mano. Índice. ,1593554400000,21,2020,118.67,0.05902192242833676
33,IPV761,Aragón. Vivienda segunda mano. Índice. ,1585692000000,20,2020,119.54,0.733125474003543
33,IPV761,Aragón. Vivienda segunda mano. Índice. ,1577833200000,19,2020,117.46,-1.7400033461602915
34,IPV925,Aragón. Vivienda segunda mano. Variación trimestral. ,1601503200000,22,2020,-0.1,-100.08513536523071
34,IPV925,Aragón. Vivienda segunda mano. Variación trimestral. ,1593554400000,21,2020,-0.7,599.9999999999999
34,IPV925,Aragón. Vivienda segunda mano. Variación trimestral. ,1585692000000,20,2020,1.8,-357.14285714285717
34,IPV925,Aragón. Vivienda segunda mano. Variación trimestral. ,1577833200000,19,2020,-0.5,-127.77777777777777
35,IPV924,Aragón. Vivienda segunda mano. Variación anual. ,1601503200000,22,2020,0.5,-200.0
35,IPV924,Aragón. Vivienda segunda mano. Variación anual. ,1593554400000,21,2020,1.2,140.0
35,IPV924,Aragón. Vivienda segunda mano. Variación anual. ,1585692000000,20,2020,3.4,183.33333333333334
35,IPV924,Aragón. Vivienda segunda mano. Variación anual. ,1577833200000,19,2020,3.4,0.0
36,IPV923,Aragón. Vivienda segunda mano. Variación en lo que va de año. ,1601503200000,22,2020,0.5,-85.29411764705883
36,IPV923,Aragón. Vivienda segunda mano. Variación en lo que va de año. ,1593554400000,21,2020,0.6,19.999999999999996
36,IPV923,Aragón. Vivienda segunda mano. Variación en lo que va de año. ,1585692000000,20,2020,1.3,116.66666666666667
36,IPV923,Aragón. Vivienda segunda mano. Variación en lo que va de año. ,1577833200000,19,2020,-0.5,-138.46153846153845
37,IPV760,"Asturias, Principado de. General. Índice. ",1601503200000,22,2020,114.31,-22962.0
37,IPV760,"Asturias, Principado de. General. Índice. ",1593554400000,21,2020,114.5,0.16621467938062962
37,IPV760,"Asturias, Principado de. General. Índice. ",1585692000000,20,2020,114.69,0.165938864628819
37,IPV760,"Asturias, Principado de. General. Índice. ",1577833200000,19,2020,112.8,-1.6479204812974109
38,IPV922,"Asturias, Principado de. General. Variación trimestral. ",1601503200000,22,2020,-0.2,-100.177304964539
